,YAD,AECI,HST,TAL,DUK,FPC,CPLE,CPLW,EEI,ERCOT,FPL,GRID,ISNE,JEA,LGEE,MISO,NSB,NYISO,NWMT,OVEC,PJM,AEC,PNM,SEC,SC,SEPA,SOCO,SWPP,SPA,TEC,TVA,WACM,WAUW
6983,0,2133,92,283,10353,6157,5915,535,0,43731,17697,0,13767,1367,3294,66862,51,17445,1331,0,80746,436,1515,55,2139,0,22347,27955,62,2473,15019,2186,90
6984,0,2153,94,297,10632,6239,6071,553,0,42531,17745,0,13573,1399,3300,67629,52,17453,1330,0,82615,455,1536,38,2233,0,22915,27522,56,2493,15298,2186,90
6985,0,2221,91,286,10429,6035,5939,549,0,42001,17111,0,13060,1365,3336,68121,52,16980,1352,0,81480,449,1564,23,2220,0,22784,27758,68,2441,15507,2182,87
6986,0,2166,86,273,10121,5812,5764,532,0,41001,16405,0,12394,1319,3280,66792,49,16354,1368,0,79437,441,1597,45,2092,0,22206,27238,71,2350,15221,2202,90
6987,0,2130,81,267,9627,5477,5527,500,0,39537,15554,0,11463,1239,3199,64621,46,15456,1353,0,76624,415,1594,19,1974,0,21297,26458,63,2240,14698,2239,91
6988,0,2062,76,249,9081,5059,5215,477,0,37559,14552,0,10534,1165,3024,61985,43,14424,1313,0,73398,391,1549,47,1832,0,20208,25411,61,2101,13999,2178,89
6989,0,1887,71,213,8640,4739,4941,449,0,35368,13648,0,10034,1079,2912,58908,40,13580,1266,0,70300,371,1460,47,1687,0,19495,24283,51,1981,13319,2194,82
6990,0,1857,67,202,8389,4511,4805,441,0,33446,13003,0,9782,1043,2858,56910,38,13027,1210,0,68360,349,1389,31,1663,0,19312,23285,57,1892,12957,2159,81
6991,0,1810,65,194,8287,4368,4760,438,0,32017,12572,0,9568,1007,2811,55542,38,12726,1163,0,67908,334,1348,11,1647,0,19097,22602,58,1837,12725,2032,76
6992,0,1803,64,192,8291,4286,4736,437,0,31067,12263,0,9914,989,2798,54822,35,12576,1163,0,67782,328,1318,8,1649,0,18803,22146,48,1833,12671,1982,78
6993,0,1777,63,192,8392,4258,4825,448,0,30575,12243,0,10142,991,2763,54526,37,12596,1142,0,68104,329,1293,7,1688,0,18849,21935,42,1830,12669,1959,71
6994,0,1774,60,198,8698,4367,5029,468,0,30525,12319,0,10085,1026,2799,55095,38,12916,1138,0,69162,332,1280,0,1809,0,18980,22012,49,1860,12861,1979,76
6995,0,1901,60,208,9214,4567,5315,500,0,31015,12464,0,10536,1068,2955,56614,38,13640,1151,0,72109,344,1295,0,2012,0,19194,22466,51,1914,13318,1975,73
6996,0,1998,62,221,9692,4818,5640,530,0,32107,12863,0,11249,1129,3049,58972,43,14360,1174,0,75750,362,1330,52,2089,0,19625,23349,46,2018,13973,2010,77
6997,0,2141,65,235,10116,5231,5876,561,0,33334,13754,0,11458,1209,3121,60724,46,14895,1221,0,77741,375,1389,183,2109,0,20266,24253,56,2131,14381,2121,82
6998,0,2190,69,257,10318,5722,5855,579,0,34711,14882,0,11085,1307,3176,62505,51,15034,1282,0,77277,408,1426,287,2071,0,21352,24843,41,2275,14851,2207,81
6999,0,2189,73,279,10332,6087,5706,572,0,36930,15734,0,10621,1392,3214,63505,53,14930,1312,0,75949,433,1439,332,2043,0,22067,25313,51,2412,14990,2247,86
7000,0,2161,79,293,10246,6373,5500,567,0,39317,16586,0,10632,1435,3138,63632,55,14735,1326,0,74296,441,1410,350,2033,0,22560,25727,59,2556,14950,2254,89
7001,0,2095,82,302,10067,6529,5417,547,0,41667,17451,0,10602,1463,3067,63337,55,14526,1325,0,72577,446,1378,237,1967,0,22758,25815,51,2668,14765,2222,85
7002,0,2067,82,304,9927,6702,5350,540,0,44066,17663,0,10590,1472,3036,63514,54,14313,1327,0,71495,453,1356,113,1991,0,22737,25826,46,2767,14556,2199,84
7003,0,1998,83,311,9785,7052,5329,537,0,46259,17838,0,10659,1513,2997,63804,57,14218,1308,0,71228,446,1340,42,1991,0,22713,25857,55,2908,14524,2134,83
7004,0,2017,86,320,9737,7359,5355,538,0,48113,18185,0,10803,1531,2972,63926,59,14359,1312,0,71664,449,1327,33,1978,0,22794,25950,52,2964,14405,2098,76
7005,0,1982,86,337,9813,7540,5468,551,0,49808,18198,0,11144,1559,2989,64109,64,14791,1298,0,71799,445,1343,10,2033,0,22847,26202,47,2987,14423,2089,82
7006,0,2031,86,341,9971,7503,5550,561,0,50676,17989,0,12105,1540,2960,64475,64,15311,1300,0,72477,440,1369,10,2006,0,23015,26451,50,2907,14485,2112,80
7007,0,2056,86,337,10248,7259,5745,588,0,50275,17556,0,12822,1533,2997,65195,61,16055,1316,0,74726,442,1408,55,2012,0,23049,26437,60,2841,14681,2128,77
7008,0,2105,86,338,10452,7202,5855,588,0,48491,17504,0,12712,1570,3094,66093,61,16226,1327,0,76566,462,1442,1,2091,0,23464,26331,45,2831,15053,2161,80
7009,0,2155,84,326,10277,6943,5746,573,0,47203,17026,0,12310,1541,3089,66002,58,15944,1357,0,75684,457,1501,10,2059,0,23316,26625,60,2722,14986,2227,85
7010,0,2081,81,308,9905,6601,5535,557,0,45305,16353,0,11771,1488,3010,64652,55,15478,1372,0,73815,435,1598,24,1986,0,22640,26124,53,2588,14676,2238,88
7011,0,1951,78,282,9396,6204,5221,520,0,43331,15578,0,11045,1422,2910,62690,50,14792,1363,0,71486,415,1594,23,1922,0,21630,25480,46,2449,14129,2291,82
7012,0,1971,74,261,8919,5747,4922,467,0,40946,14667,0,10456,1342,2742,59991,46,14008,1279,0,69142,385,1557,22,1817,0,20493,24641,52,2299,13561,2191,85
7013,0,1862,69,239,8496,5308,4683,445,0,38509,13899,0,10189,1242,2610,57650,43,13295,1249,0,66489,358,1476,22,1750,0,19730,23701,50,2169,12967,2115,81
7014,0,1785,65,222,8201,4961,4512,425,0,36435,13134,0,10312,1175,2553,55619,41,12783,1192,0,64372,338,1408,0,1680,0,19397,22950,42,2035,12328,2032,77
7015,0,1761,63,209,8016,4677,4411,415,0,34698,12537,0,10225,1128,2500,54284,39,12461,1173,0,62983,315,1374,11,1692,0,18828,22517,57,1929,11994,1967,71
7016,0,1753,60,202,7921,4535,4362,411,0,33430,12126,0,10158,1099,2408,53521,38,12284,1148,0,62529,308,1331,8,1625,0,18458,22247,49,1855,11752,1998,69
7017,0,1802,60,198,7939,4437,4373,408,0,32600,11981,0,10241,1075,2417,53088,37,12285,1144,0,62747,305,1310,7,1556,0,18285,22120,38,1805,11635,2010,73
7018,0,1811,60,198,8075,4443,4468,419,0,32231,12085,0,10287,1074,2449,53046,38,12507,1149,0,63571,307,1296,0,1634,0,18365,22208,56,1791,11778,1985,73
7019,0,1859,60,203,8393,4559,4647,446,0,32232,12303,0,10509,1090,2534,54147,38,12989,1147,0,65247,316,1306,0,1706,0,18767,22519,49,1819,12088,1981,69
7020,0,1923,61,212,8834,4747,4899,479,0,32670,12617,0,10949,1110,2649,55548,41,13517,1165,0,67063,333,1326,52,1770,0,19368,23107,45,1860,12494,2041,77
7021,0,2108,66,222,9273,5252,5260,517,0,33431,13794,0,11304,1164,2717,57119,47,14156,1213,0,69211,361,1374,183,1849,0,19686,23736,58,2061,13058,2109,77
7022,0,2213,76,239,9564,6009,5588,533,0,34742,15709,0,11330,1270,2876,59258,53,14697,1260,0,71633,403,1397,287,1959,0,20295,24348,55,2368,13709,2200,80
7023,0,2264,84,253,9599,6595,5723,523,0,37112,17118,0,11074,1341,2919,60871,58,15037,1291,0,73076,418,1437,39,1977,0,20886,24865,41,2626,14040,2266,86
7024,0,2207,91,262,9575,7136,5779,512,0,39616,18237,0,10972,1395,2939,62040,62,15245,1343,0,73814,429,1447,88,2018,0,21258,25255,58,2846,14127,2343,82
7025,0,2152,97,270,9646,7667,5830,500,0,42042,19127,0,10884,1461,3026,63300,65,15325,1336,0,74415,438,1416,114,2014,0,21768,25629,61,3027,14280,2349,86
7026,0,2166,101,276,9594,8109,5799,497,0,44600,19916,0,11185,1533,3066,64410,70,15391,1336,0,74464,462,1384,169,2023,0,22274,26062,57,3210,14487,2327,82
7027,0,2098,102,287,9736,8457,5766,486,0,47212,20683,0,11495,1614,3158,65300,73,15430,1329,0,74353,490,1407,240,2002,0,22756,26447,60,3312,14703,2302,84
7028,0,2093,103,303,9787,8686,5714,487,0,49563,21021,0,11857,1684,3157,65919,76,15547,1334,0,74627,512,1403,225,1997,0,23290,26833,53,3379,14967,2278,85
7029,0,2111,102,317,10015,8780,5725,496,0,51413,20944,0,12435,1726,3223,66886,77,15872,1338,0,75595,536,1411,158,2057,0,23815,27232,66,3435,15213,2289,79
7030,0,2159,100,327,10315,8666,5810,509,0,52465,20380,0,13163,1732,3269,67651,75,16255,1336,0,76636,542,1438,127,2081,0,24188,27576,57,3390,15423,2318,86
7031,0,2214,98,324,10487,8201,6018,520,0,52472,19615,0,13745,1658,3264,68435,71,16777,1383,0,78721,540,1456,89,2123,0,24207,27909,68,3217,15524,2310,84
7032,0,2283,100,330,10926,7866,6167,531,0,51510,19225,0,13446,1636,3380,69827,66,16802,1403,0,80594,535,1487,110,2153,0,24823,28099,60,3126,16070,2345,89
7033,0,2402,99,323,10693,7345,6029,537,0,51702,18356,0,12822,1543,3359,70289,61,16368,1439,0,79432,533,1573,78,2066,0,24745,28623,69,2937,16177,2421,92
7034,0,2333,92,303,10173,6670,5706,511,0,50325,17200,0,11946,1420,3189,68312,55,15655,1467,0,76186,508,1660,48,2046,0,23660,27968,70,2699,15636,2452,92
7035,0,2194,85,276,9483,5944,5295,465,0,47537,15949,0,11152,1280,3020,65216,48,14715,1464,0,72723,462,1652,71,1961,0,22152,27021,60,2432,14873,2422,90
7036,0,1935,77,250,8833,5272,4881,428,0,44578,14703,0,10218,1141,2856,62128,43,13712,1413,0,69657,409,1588,51,1857,0,20460,25625,67,2205,13827,2267,96
7037,0,1770,69,227,8354,4742,4554,402,0,41810,13259,0,9377,1039,2706,59249,37,13038,1333,0,66740,374,1505,41,1807,0,19578,24328,51,2035,13173,2132,85
7038,0,1685,65,210,8065,4400,4427,390,0,39639,12398,0,9630,963,2593,57252,34,12629,1262,0,64827,337,1417,69,1721,0,19171,23276,61,1889,12423,2069,80
7039,0,1672,61,199,7940,4191,4334,381,0,37560,11813,0,9732,922,2539,55985,35,12408,1230,0,63822,332,1354,55,1684,0,18750,22815,58,1807,12296,2053,76
7040,0,1645,60,195,7931,4109,4342,380,0,36253,11503,0,9727,907,2542,55545,32,12379,1220,0,63950,321,1332,47,1671,0,18569,22598,64,1771,12142,2094,73
7041,0,1628,59,196,8155,4150,4482,387,0,35218,11549,0,9816,933,2607,55753,32,12636,1230,0,65213,321,1337,34,1581,0,18853,22579,58,1803,12235,2084,77
7042,0,1694,62,208,8809,4487,4896,422,0,34755,12174,0,10284,1022,2768,57265,34,13510,1250,0,68287,335,1324,35,1664,0,19669,22905,59,1924,12756,2092,75
7043,0,1804,64,238,9992,5059,5607,480,0,35774,13211,0,12010,1158,3102,60990,36,15233,1279,0,75973,368,1335,7,1769,0,21322,23853,53,2134,13951,2149,76
7044,0,2056,61,260,10663,5363,5855,518,0,38020,13714,0,13007,1227,3365,66307,40,16444,1332,0,81267,418,1374,7,1858,0,22432,25865,60,2220,15321,2241,83
7045,0,2142,62,265,10786,5540,5869,532,0,38603,14589,0,13003,1250,3383,69707,44,16762,1447,0,82251,416,1569,0,1950,0,22706,27452,60,2263,15462,2379,85
7046,0,2103,69,277,10825,5847,5863,553,0,38476,16217,0,12586,1331,3474,70595,48,16878,1540,0,82480,414,1603,128,2010,0,23265,27658,69,2391,15796,2441,95
7047,0,2135,76,294,10953,6204,5904,556,0,38892,17805,0,12029,1442,3531,71563,52,16814,1526,0,82416,431,1578,263,1948,0,23898,27852,52,2619,16192,2466,92
7048,0,2108,83,310,11016,6679,5962,558,0,39650,19229,0,11655,1547,3616,72085,58,16628,1509,0,82345,458,1519,291,2078,0,24589,28099,74,2708,16338,2504,92
7049,0,2114,89,327,11078,7298,6037,550,0,40397,20448,0,11446,1614,3644,72142,62,16452,1520,0,82265,486,1482,263,2123,0,25241,28308,67,2771,16427,2450,91
7050,0,2088,94,339,11212,7798,6147,546,0,41153,21421,0,11433,1660,3680,71758,66,16383,1498,0,82305,515,1455,145,2069,0,25813,28383,69,2934,16420,2426,88
7051,0,2111,97,348,11218,7831,6244,536,0,42235,22011,0,11520,1684,3688,71546,70,16352,1491,0,82086,544,1432,21,2081,0,26154,28474,76,3074,16164,2403,88
7052,0,2071,100,364,11224,7810,6329,537,0,43476,22284,0,11947,1697,3703,71013,72,16503,1484,0,81955,557,1435,17,2112,0,26341,28507,67,3109,15907,2361,86
7053,0,2125,103,372,11263,7973,6453,548,0,44561,22293,0,12714,1697,3575,70572,67,16835,1477,0,82631,566,1432,21,2110,0,26460,28355,75,3114,15931,2352,85
7054,0,2189,105,377,11335,8105,6499,548,0,45214,21939,0,13593,1704,3573,70657,68,17290,1484,0,83657,563,1432,21,2183,0,26443,28398,60,3118,15954,2358,89
7055,0,2219,105,394,11656,7980,6685,573,0,44818,21248,0,14332,1747,3610,71002,65,17908,1480,0,85583,575,1470,65,2185,0,26516,28382,76,3129,16293,2367,88
7056,0,2390,107,407,12012,7985,6852,590,0,43466,20924,0,14105,1759,3653,72224,65,17896,1486,0,86979,603,1519,93,2257,0,27383,28565,66,3158,16742,2387,88
7057,0,2463,103,383,11697,7590,6599,586,0,42906,19835,0,13452,1718,3638,72142,62,17270,1541,0,84852,593,1605,57,2229,0,26963,29004,67,3014,16882,2373,93
7058,0,2430,96,350,11110,7074,6195,542,0,41482,18463,0,12492,1617,3480,70227,56,16431,1545,0,80958,561,1655,11,2091,0,25729,28475,72,2770,16330,2408,95
7059,0,2286,87,320,10249,6421,5699,492,0,39034,16856,0,11664,1497,3285,67030,51,15252,1516,0,76089,517,1650,69,1933,0,24365,27423,71,2511,15567,2354,93
7060,0,2139,78,297,9500,5758,5213,448,0,35970,15261,0,10920,1363,3104,63723,46,14102,1453,0,72468,470,1580,117,1797,0,22593,26124,59,2279,14427,2289,84
7061,0,1993,70,267,8954,5267,4880,419,0,33025,14185,0,10205,1272,2933,60274,44,13293,1361,0,68977,427,1470,117,1706,0,21639,24832,57,2093,13586,2262,80
7062,0,1933,65,250,8618,4910,4701,403,0,30952,13245,0,9932,1207,2827,57939,39,12782,1312,0,67036,401,1381,69,1618,0,20835,24067,55,1958,13045,2149,76
7063,0,1916,62,241,8432,4687,4583,398,0,29669,12631,0,9911,1164,2739,56701,38,12498,1262,0,65788,382,1331,55,1608,0,20599,23671,51,1894,12532,2178,72
7064,0,1906,59,235,8380,4609,4545,395,0,28952,12246,0,9905,1160,2729,55831,35,12403,1241,0,65057,373,1304,47,1554,0,20307,23501,49,1876,12364,2107,70
7065,0,1929,59,235,8518,4661,4620,402,0,28788,12239,0,10197,1185,2615,56045,38,12559,1227,0,65728,370,1290,34,1617,0,20354,23509,55,1896,12479,2103,72
7066,0,1982,61,247,9127,4982,4987,429,0,29271,12800,0,11143,1296,2835,57487,36,13372,1229,0,68743,379,1293,35,1734,0,21315,23943,52,2076,12637,2106,75
7067,0,2233,63,283,10324,5568,5696,491,0,31019,13885,0,12307,1444,3139,60988,41,15075,1266,0,76205,409,1321,7,1906,0,22937,25157,68,2284,13819,2139,71
7068,0,2532,61,312,11010,5910,6011,528,0,34244,14283,0,13079,1520,3295,66577,43,16378,1299,0,81981,454,1397,0,1994,0,23959,27479,50,2350,15150,2305,80
7069,0,2588,60,320,11048,6081,6019,534,0,35681,14745,0,13206,1535,3400,69434,47,16849,1427,0,83175,434,1538,0,2005,0,23810,28925,72,2379,15375,2433,84
7070,0,2503,63,319,11164,6497,6097,552,0,35504,15983,0,13060,1615,3412,69791,51,17256,1525,0,83679,429,1585,128,2026,0,23993,28842,56,2566,15436,2470,90
7071,0,2386,72,327,11391,7058,6142,555,0,35841,17128,0,12913,1610,3505,69998,58,17461,1504,0,84440,429,1540,263,2065,0,24128,28490,54,2807,15567,2473,94
7072,0,2280,80,347,11444,7787,6252,557,0,36548,18542,0,13025,1851,3531,70458,63,17550,1520,0,84573,450,1494,65,2075,0,24538,28250,63,3044,15508,2408,89
7073,0,2268,86,360,11484,8439,6389,540,0,37219,19968,0,13146,1968,3562,70435,70,17528,1515,0,84614,452,1443,65,2095,0,24971,27971,68,3265,15677,2380,89
7074,0,2188,91,361,11555,8988,6594,533,0,37917,21145,0,13314,2049,3510,70090,76,17528,1491,0,84660,471,1424,145,2145,0,25212,27720,51,3440,15478,2340,92
7075,0,2149,95,369,11631,9300,6789,526,0,38883,21886,0,13313,2012,3540,70134,78,17487,1456,0,84565,481,1407,21,2299,0,25451,27688,64,3558,15507,2310,87
7076,0,2119,99,372,11740,9490,6933,531,0,39835,22296,0,13381,1934,3524,69625,83,17545,1419,0,84490,486,1409,17,2259,0,25525,27548,64,3631,15397,2296,88
7077,0,2111,102,360,11794,9545,7104,534,0,40702,22271,0,13680,1843,3453,69394,85,17821,1409,0,84407,487,1414,21,2350,0,25431,27427,61,3644,15401,2283,87
7078,0,2148,104,356,11778,9353,7200,540,0,41516,21856,0,14305,1835,3425,69631,74,18119,1401,0,85023,483,1424,0,2373,0,25157,27442,67,3593,15439,2272,90
7079,0,2175,104,337,11704,8853,7277,558,0,41606,21081,0,14682,1815,3419,70224,70,18364,1421,0,86403,472,1452,65,2438,0,24642,27351,63,3476,15533,2276,87
7080,0,2332,105,340,11964,8575,7380,586,0,40823,20729,0,14333,1819,3522,71562,69,18094,1422,0,87743,499,1478,93,2488,0,25201,27582,55,3396,16154,2333,89
7081,0,2409,100,324,11662,8043,7072,569,0,40927,19664,0,13673,1741,3493,71833,62,17498,1469,0,85695,501,1556,5,2395,0,24939,28283,64,3189,16346,2395,93
7082,0,2447,93,304,10960,7304,6606,557,0,39915,18405,0,12694,1635,3386,70301,59,16605,1492,0,82018,472,1615,27,2307,0,23834,28021,53,2916,16083,2427,94
7083,0,2356,84,268,10104,6599,6002,518,0,38053,16921,0,11553,1493,3200,67669,50,15383,1465,0,77024,442,1648,27,2132,0,22407,27206,71,2616,15219,2385,90
7084,0,2209,75,240,9319,5850,5400,468,0,35349,15316,0,10717,1314,3048,64056,47,14234,1385,0,73345,402,1582,14,1996,0,20637,25927,60,2358,14146,2308,88
7085,0,2095,68,220,8757,5269,4976,444,0,32666,13963,0,10284,1176,2934,60888,41,13504,1326,0,70291,362,1491,14,1862,0,19934,24823,67,2167,13460,2197,79
7086,0,2040,63,205,8450,4878,4698,432,0,30584,12915,0,9869,1070,2852,58917,40,13025,1269,0,68420,339,1407,17,1779,0,17427,23902,60,2055,13083,2084,76
7087,0,2009,60,192,8338,4587,4552,434,0,29515,12233,0,9489,1008,2802,57750,36,12681,1223,0,67064,332,1360,59,1740,0,17166,23550,68,1926,12939,2057,73
7088,0,2032,57,186,8336,4352,4479,435,0,28881,11793,0,9450,963,2775,57284,36,12552,1203,0,67010,330,1326,62,1720,0,17081,23398,63,1817,12774,2033,77
7089,0,2034,56,186,8570,4259,4547,452,0,28770,11706,0,9711,964,2833,57572,36,12732,1210,0,68036,337,1309,63,1762,0,17414,23523,75,1789,13105,1969,74
7090,0,2127,59,199,9283,4470,4933,490,0,29349,12218,0,10501,1049,3003,58997,35,13541,1214,0,70672,352,1306,55,1831,0,17116,23942,67,1874,13840,1973,75
7091,0,2283,62,241,10580,4873,5674,562,0,31229,13241,0,12049,1146,3382,62948,40,15183,1232,0,78602,398,1324,7,1969,0,18617,25171,65,2035,15450,2097,77
7092,0,2539,59,269,11259,5067,5904,611,0,34526,13597,0,13119,1222,3619,68702,40,16424,1299,0,83634,461,1385,22,2072,0,19645,27403,74,2083,16936,2128,79
7093,0,2594,59,265,11216,5089,5825,628,0,35844,14113,0,13197,1219,3685,71409,41,16532,1413,0,83877,456,1516,122,2129,0,19577,28740,68,2060,17106,2294,89
7094,0,2497,67,261,11081,5256,5873,626,0,35828,15310,0,12763,1251,3646,70996,47,16658,1515,0,82690,438,1557,208,2096,0,19173,28652,62,2121,17060,2373,94
7095,0,2306,75,268,10959,5552,5921,599,0,36393,16512,0,12312,1296,3618,70306,51,16589,1500,0,82195,429,1530,209,2227,0,18944,28525,74,2233,16476,2324,95
7096,0,2280,81,274,10812,5858,5868,577,0,37489,17685,0,12122,1324,3593,69687,52,16486,1487,0,81451,419,1494,232,2383,0,25831,28371,64,2372,16277,2323,92
7097,0,2205,87,284,10668,6220,5833,559,0,38586,18785,0,11829,1366,3565,69255,54,16448,1493,0,80722,408,1465,261,2520,0,19598,28119,61,2535,15994,2324,96
7098,0,2123,92,294,10722,6628,5937,538,0,39613,19751,0,11836,1464,3555,68910,56,16484,1478,0,80696,411,1453,245,2564,0,19762,27960,66,2714,15652,2339,86
7099,0,2057,95,299,10691,7083,6058,530,0,40790,20425,0,12083,1514,3537,68776,58,16452,1462,0,80170,412,1434,217,2663,0,19620,27969,61,2883,15498,2359,84
7100,0,2062,99,300,10709,7452,6156,544,0,41960,20936,0,12144,1543,3385,68602,58,16555,1448,0,79931,421,1452,186,2721,0,19053,27885,53,3035,15481,2345,89
7101,0,2079,101,299,10814,7680,6230,539,0,43260,21159,0,12766,1553,3335,68380,57,16884,1440,0,80598,434,1465,172,2728,0,20153,27926,61,3126,15339,2341,84
7102,0,2025,102,298,10943,7613,6265,551,0,44267,20729,0,13563,1577,3316,68778,55,17332,1443,0,81446,446,1487,159,2684,0,20496,27989,57,3123,15562,2298,84
7103,0,2145,102,299,11130,7301,6323,575,0,44273,19961,0,14213,1562,3411,69283,56,17898,1442,0,83863,450,1504,110,2687,0,20804,27905,53,3012,15697,2319,84
7104,0,2274,104,305,11525,7213,6523,589,0,43498,19715,0,14026,1540,3523,70896,56,17909,1453,0,85888,476,1531,103,2651,0,21611,28155,61,2992,16366,2384,83
7105,0,2323,101,302,11350,6847,6310,605,0,43674,18886,0,13406,1513,3501,71380,53,17386,1498,0,84435,484,1602,35,2584,0,21436,28639,67,2844,16547,2432,87
7106,0,2305,93,287,10861,6315,5992,589,0,42862,17661,0,12494,1444,3441,69722,49,16545,1530,0,81327,472,1672,60,2376,0,20514,28327,73,2619,16297,2434,90
7107,0,2221,86,265,10153,5653,5516,540,0,41064,16250,0,11333,1343,3268,66677,45,15385,1513,0,76971,439,1668,140,2157,0,19294,27419,59,2372,15429,2382,84
7108,0,2037,77,264,9505,4943,5114,507,0,38313,14967,0,10328,1222,3082,63289,43,14203,1476,0,73980,405,1584,93,1969,0,18634,26091,60,2138,14704,2317,84
7109,0,1920,71,241,9106,4488,4817,487,0,35420,13642,0,10016,1034,2974,60560,38,13392,1394,0,71351,377,1490,93,1793,0,17937,24746,58,1954,13989,2227,76
7110,0,1818,66,205,8922,4175,4676,486,0,33289,12774,0,9852,972,2903,58347,36,12911,1332,0,69738,348,1405,17,1726,0,19808,23881,58,1816,13678,2160,69
7111,0,1811,62,192,8901,3973,4639,488,0,31784,12253,0,9648,943,2872,57033,35,12660,1313,0,69244,349,1363,59,1623,0,19523,23431,53,1724,13534,2097,64
7112,0,1797,60,186,8968,3890,4637,496,0,30969,11958,0,9426,944,2824,56652,36,12574,1281,0,69279,351,1358,62,1585,0,19256,23265,62,1668,13570,2075,64
7113,0,1840,60,187,9313,3934,4813,519,0,30597,11968,0,9493,976,2878,56636,36,12772,1304,0,70717,350,1336,63,1502,0,19626,23305,62,1681,13814,2083,61
7114,0,1902,64,201,10135,4247,5322,565,0,30917,12604,0,10479,1062,3041,58162,37,13694,1290,0,73502,371,1321,55,1687,0,20657,23738,67,1819,14426,2075,65
7115,0,2076,66,237,11516,4831,6111,642,0,32620,13709,0,12272,1231,3354,62281,41,15472,1317,0,81579,421,1362,7,1878,0,22855,24944,51,2020,15724,2112,64
7116,0,2329,64,266,12200,5198,6397,697,0,35707,14141,0,13209,1298,3619,67939,45,16650,1364,0,86894,473,1428,22,1871,0,24177,27182,81,2093,17358,2230,71
7117,0,2414,63,274,12140,5321,6322,710,0,37192,14834,0,12924,1306,3675,70486,49,16979,1505,0,86805,458,1585,25,1845,0,24285,28860,64,2134,17636,2401,75
7118,0,2326,70,280,11711,5783,6114,683,0,37341,16361,0,12263,1355,3672,70444,55,16909,1593,0,84928,442,1639,56,1839,0,24056,29084,67,2336,17226,2468,82
7119,0,2346,76,288,11429,6405,6033,637,0,38473,17720,0,11821,1420,3600,70293,60,16781,1597,0,83629,433,1633,63,1865,0,23933,29168,61,2592,16677,2464,81
7120,0,2382,81,294,11126,7008,5952,605,0,39797,18853,0,11475,1484,3541,70202,65,16719,1575,0,82305,422,1606,12,1875,0,23658,29390,71,2814,16245,2435,84
7121,0,2362,85,296,10914,7559,5906,568,0,41385,19724,0,11290,1534,3494,69887,68,16661,1556,0,81394,418,1571,12,1917,0,23481,29390,56,3020,15904,2398,79
7122,0,2360,88,298,10803,8053,5959,545,0,42755,20456,0,11417,1544,3451,69599,68,16669,1524,0,81058,409,1556,245,1900,0,23421,29277,66,3194,15710,2340,77
7123,0,2334,90,318,10760,8444,5976,533,0,43961,20893,0,11619,1622,3437,69592,68,16630,1467,0,80592,420,1555,217,1951,0,23503,29263,69,3341,15518,2289,76
7124,0,2363,93,328,10792,8730,6092,528,0,44558,21235,0,12054,1612,3450,69105,71,16745,1496,0,80301,429,1543,186,2067,0,23482,29174,66,3446,15517,2273,78
7125,0,2398,96,325,10834,8837,6119,533,0,44815,21237,0,12767,1658,3461,68720,67,17054,1498,0,80957,434,1521,172,2091,0,23512,29086,70,3504,15547,2337,74
